date,指数多头,量能,宽度,涨跌停,fwd1,fwd5
2023-11-10,1.0,0.8,0.7867,0.6721,0.010521233922829554,0.02327063105678784
2023-11-13,1.0,0.8,0.8438,0.8448,0.005417172427652828,0.02262821682585714
2023-11-14,1.0,0.8,0.8629,0.92,0.006282434485530564,0.011840134833772886
2023-11-15,1.0,0.8,0.904,0.9365,-0.0071895720313444045,-0.004303416757994061
2023-11-16,1.0,0.8,0.8371,0.7955,0.00812073021293691,0.012394435828373851
2023-11-17,1.0,0.8,0.8521,0.8644,0.009886823824829305,-0.007811305118949119
2023-11-20,1.0,0.8,0.8666,0.9577,-0.005189343913218125,-0.017482975487542962
2023-11-21,1.0,0.8,0.8346,0.9062,-0.009772445962233811,-0.004081557298736382
2023-11-22,1.0,0.8,0.6575,0.618,0.009459879670550508,0.00014919338516983238
2023-11-23,1.0,0.8,0.7613,0.7246,-0.011999714543993623,-0.01452412773427314
2023-11-24,1.0,0.8,0.5521,0.5593,4.26353957414527e-05,0.0036024305361654907
2023-11-27,0.5,0.8,0.5337,0.6129,0.008379757983530745,0.0036669462836520506
2023-11-28,0.5,0.8,0.6263,0.7833,-0.005565870682730956,-0.02226972476740119
2023-11-29,0.5,0.8,0.5145,0.6889,-0.00535003975903614,-0.011667186277770858
2023-11-30,0.5,0.8,0.4062,0.7317,0.006173277052800463,-0.009325436622426131
2023-12-01,0.5,0.8,0.4532,0.9123,0.00010692230475806141,-0.02358375227195786
2023-12-04,0.5,0.8,0.453,0.9365,-0.01767870112404657,-0.013103667943749842
2023-12-05,0.5,0.8,0.2561,0.3861,0.005217804936785031,0.009177295115390338
2023-12-06,0.0,0.8,0.3091,0.7368,-0.0029933222958056227,-0.0019411404380080821
2023-12-07,0.0,0.8,0.2792,0.6029,-0.008308104333868527,-0.0014253186724259015
2023-12-08,0.0,0.8,0.2,0.4737,0.01084128370786508,0.002905648356017476
2023-12-11,0.0,0.8,0.2655,0.9388,0.004498972316950844,-0.020927115719707512
2023-12-12,0.0,0.8,0.3163,0.9615,-0.0058570076213396716,-0.023320180384010625
2023-12-13,0.0,0.8,0.2891,0.7143,-0.0024780443241073646,-0.027031809513610616
2023-12-14,0.0,0.8,0.2899,0.7,-0.004006988971325454,-0.01770141932623792
2023-12-15,0.0,0.8,0.2561,0.8,-0.013180060545308847,-0.026235474339907805
2023-12-18,0.0,0.8,0.1818,0.5373,0.0020437608259824547,-0.016391682975533617
2023-12-19,0.0,0.8,0.1858,0.6327,-0.009635001202645821,-0.03107245031929784
2023-12-20,0.0,0.8,0.1523,0.4925,0.0070878070140278915,-0.013936219421107454
2023-12-21,0.0,0.8,0.2001,0.8125,-0.012660019034261505,-0.001866867267610317
2023-12-22,0.0,0.8,0.1414,0.2651,-0.0032042919254656743,0.026657207062147803
2023-12-25,0.0,0.8,0.1414,0.6032,-0.012912163261217913,0.03138230297519451
2023-12-26,0.0,0.8,0.1217,0.7288,0.007880367514520037,0.04028355006764217
2023-12-27,0.0,0.8,0.1482,0.6552,0.019414491790148203,0.028697454584367232
2023-12-28,0.0,0.8,0.3084,0.8977,0.015555614814814822,-0.007682839275327424
2023-12-29,0.0,0.8,0.4939,0.9651,0.0013833691691691463,-0.04175279372719276
2024-01-02,0.5,0.8,0.561,0.7532,-0.004393195356285018,-0.03773265926063163
2024-01-03,0.5,0.8,0.5258,0.7143,-0.0033448394715772656,-0.04215596815323874
2024-01-04,0.5,0.8,0.4993,0.7857,-0.01663750640512407,-0.02259386133719299
2024-01-05,0.5,0.8,0.3606,0.587,-0.019312202562050018,-0.013320622001440352
2024-01-08,0.5,0.8,0.2033,0.4048,0.0055844727782226045,0.004140871601594931
2024-01-09,0.0,0.8,0.2712,0.8214,-0.008969757654592847,-0.00521595814848419
2024-01-10,0.0,0.8,0.2308,0.5714,0.017009909381876298,-0.021328768892454497
2024-01-11,0.0,0.8001,0.3556,0.9444,-0.007307755551110073,-0.04416353397500805
2024-01-12,0.0,0.8,0.3367,0.6667,-0.0019567433486696872,-0.04946178174260707
